record_type,species,accession,query_class,query_accession,subject_locus,pident,alignment_length,query_length,subject_length,coverage,evalue,bitscore,normalized_bitscore,query_set_hash,method_version
hit,L. plantarum,GCF_001010175.1,MgsR,P54503,P1C02DF4A8_01897,39.45,109.0,126.0,133.0,86.5079365079365,4.09e-29,99.4,0.788888888888889,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001010175.1,MgsR,P54503,P1C02DF4A8_00136,46.591,88.0,126.0,140.0,69.84126984126983,9.92e-26,91.3,0.7246031746031746,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001010175.1,MgsR,P54503,P1C02DF4A8_02740,39.048,105.0,126.0,134.0,83.33333333333333,1.11e-24,88.2,0.7000000000000001,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001010175.1,OhrR,O34777,P1C02DF4A8_01499,44.531,128.0,147.0,158.0,87.07482993197279,1.38e-30,104.0,0.7074829931972789,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001010175.1,OhrR,O34777,P1C02DF4A8_00179,40.299,134.0,147.0,146.0,91.15646258503402,3.58e-28,98.2,0.6680272108843538,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001010175.1,OhrR,O34777,P1C02DF4A8_01981,39.64,111.0,147.0,145.0,75.51020408163265,4.27e-23,85.1,0.5789115646258503,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001010175.1,OhrR,O34777,P1C02DF4A8_01872,31.959,97.0,147.0,145.0,65.98639455782313,4.48e-08,45.8,0.3115646258503401,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001010175.1,Rex,O05521,P1C02DF4A8_00034,59.223,206.0,215.0,225.0,95.81395348837209,2.61e-89,259.0,1.2046511627906977,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. plantarum,GCF_001010175.1,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,Fur,P54574,P131E2F992_01862,28.873,142.0,149.0,160.0,95.30201342281879,9.88e-19,74.3,0.49865771812080534,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,Fur,P54574,P131E2F992_01351,23.841,151.0,149.0,147.0,101.34228187919463,4.19e-09,48.9,0.32818791946308723,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,Zur,P54479,P131E2F992_01351,36.364,143.0,145.0,147.0,98.62068965517241,4.53e-35,115.0,0.7931034482758621,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,Zur,P54479,P131E2F992_01862,29.851,134.0,145.0,160.0,92.41379310344827,2.74e-17,70.5,0.4862068965517241,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,PerR,P71086,P131E2F992_01862,46.528,144.0,145.0,160.0,99.3103448275862,9.64e-48,148.0,1.0206896551724138,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,PerR,P71086,P131E2F992_01351,33.099,142.0,145.0,147.0,97.93103448275862,5.64e-23,85.1,0.5868965517241379,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,Spx,O31602,P131E2F992_00044,67.176,131.0,131.0,132.0,100.0,1.68e-66,194.0,1.4809160305343512,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,Spx,O31602,P131E2F992_00152,54.331,127.0,131.0,140.0,96.94656488549619,2.35e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,Spx,O31602,P131E2F992_00570,46.825,126.0,131.0,134.0,96.18320610687023,4.31e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,Spx,O31602,P131E2F992_01669,47.154,123.0,131.0,145.0,93.89312977099236,1.16e-38,124.0,0.9465648854961832,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,Spx,O31602,P131E2F992_03028,42.857,126.0,131.0,133.0,96.18320610687023,2.4e-37,120.0,0.916030534351145,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,Spx,O31602,P131E2F992_01426,30.137,73.0,131.0,76.0,55.725190839694655,1.19e-06,40.4,0.3083969465648855,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,MgsR,P54503,P131E2F992_00044,44.828,116.0,126.0,132.0,92.06349206349206,1.44e-37,120.0,0.9523809523809523,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,MgsR,P54503,P131E2F992_01669,41.284,109.0,126.0,145.0,86.5079365079365,9.04e-31,103.0,0.8174603174603174,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,MgsR,P54503,P131E2F992_03028,39.45,109.0,126.0,133.0,86.5079365079365,3.97e-29,99.4,0.788888888888889,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,MgsR,P54503,P131E2F992_00152,46.591,88.0,126.0,140.0,69.84126984126983,9.62e-26,91.3,0.7246031746031746,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,MgsR,P54503,P131E2F992_00570,39.048,105.0,126.0,134.0,83.33333333333333,1.07e-24,88.2,0.7000000000000001,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,OhrR,O34777,P131E2F992_02208,44.531,128.0,147.0,158.0,87.07482993197279,1.34e-30,104.0,0.7074829931972789,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,OhrR,O34777,P131E2F992_01332,40.299,134.0,147.0,146.0,91.15646258503402,2.2e-28,99.0,0.673469387755102,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,OhrR,O34777,P131E2F992_01150,41.441,111.0,147.0,145.0,75.51020408163265,7.48e-25,89.7,0.610204081632653,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,OhrR,O34777,P131E2F992_03008,34.146,82.0,147.0,155.0,55.78231292517007,5.98e-08,45.8,0.3115646258503401,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001267905.1,Rex,O05521,P131E2F992_01401,59.223,206.0,215.0,225.0,95.81395348837209,2.53e-89,259.0,1.2046511627906977,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. plantarum,GCF_001267905.1,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,Fur,P54574,P13B5E9AA1_02782,28.873,142.0,149.0,160.0,95.30201342281879,9.97e-19,74.3,0.49865771812080534,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,Fur,P54574,P13B5E9AA1_00690,23.841,151.0,149.0,147.0,101.34228187919463,4.23e-09,48.9,0.32818791946308723,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,Zur,P54479,P13B5E9AA1_00690,36.364,143.0,145.0,147.0,98.62068965517241,4.58e-35,115.0,0.7931034482758621,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,Zur,P54479,P13B5E9AA1_02782,29.851,134.0,145.0,160.0,92.41379310344827,2.76e-17,70.5,0.4862068965517241,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,PerR,P71086,P13B5E9AA1_02782,46.528,144.0,145.0,160.0,99.3103448275862,9.73e-48,148.0,1.0206896551724138,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,PerR,P71086,P13B5E9AA1_00690,33.099,142.0,145.0,147.0,97.93103448275862,5.69e-23,85.1,0.5868965517241379,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,Spx,O31602,P13B5E9AA1_01933,67.176,131.0,131.0,132.0,100.0,1.7e-66,194.0,1.4809160305343512,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,Spx,O31602,P13B5E9AA1_00664,54.331,127.0,131.0,140.0,96.94656488549619,2.37e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,Spx,O31602,P13B5E9AA1_02862,46.825,126.0,131.0,134.0,96.18320610687023,4.35e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,Spx,O31602,P13B5E9AA1_03041,47.154,123.0,131.0,145.0,93.89312977099236,1.17e-38,124.0,0.9465648854961832,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,Spx,O31602,P13B5E9AA1_01691,42.857,126.0,131.0,133.0,96.18320610687023,2.43e-37,120.0,0.916030534351145,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,Spx,O31602,P13B5E9AA1_00541,30.137,73.0,131.0,76.0,55.725190839694655,1.21e-06,40.4,0.3083969465648855,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,MgsR,P54503,P13B5E9AA1_01933,44.828,116.0,126.0,132.0,92.06349206349206,1.46e-37,120.0,0.9523809523809523,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,MgsR,P54503,P13B5E9AA1_03041,41.284,109.0,126.0,145.0,86.5079365079365,9.13e-31,103.0,0.8174603174603174,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,MgsR,P54503,P13B5E9AA1_01691,39.45,109.0,126.0,133.0,86.5079365079365,4e-29,99.4,0.788888888888889,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,MgsR,P54503,P13B5E9AA1_00664,46.591,88.0,126.0,140.0,69.84126984126983,9.71e-26,91.3,0.7246031746031746,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,MgsR,P54503,P13B5E9AA1_02862,39.048,105.0,126.0,134.0,83.33333333333333,1.08e-24,88.2,0.7000000000000001,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,OhrR,O34777,P13B5E9AA1_01131,44.531,128.0,147.0,158.0,87.07482993197279,1.35e-30,104.0,0.7074829931972789,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,OhrR,O34777,P13B5E9AA1_00707,40.299,134.0,147.0,146.0,91.15646258503402,3.5e-28,98.2,0.6680272108843538,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,OhrR,O34777,P13B5E9AA1_01608,39.64,111.0,147.0,145.0,75.51020408163265,4.18e-23,85.1,0.5789115646258503,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,OhrR,O34777,P13B5E9AA1_01711,30.928,97.0,147.0,145.0,65.98639455782313,1.34e-07,44.7,0.30408163265306126,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001278015.1,Rex,O05521,P13B5E9AA1_00566,59.223,206.0,215.0,225.0,95.81395348837209,2.56e-89,259.0,1.2046511627906977,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. plantarum,GCF_001278015.1,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,Fur,P54574,P136EA2F79_01993,28.873,142.0,149.0,160.0,95.30201342281879,9.82e-19,74.3,0.49865771812080534,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,Fur,P54574,P136EA2F79_03030,23.841,151.0,149.0,147.0,101.34228187919463,4.16e-09,48.9,0.32818791946308723,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,Zur,P54479,P136EA2F79_03030,36.364,143.0,145.0,147.0,98.62068965517241,4.51e-35,115.0,0.7931034482758621,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,Zur,P54479,P136EA2F79_01993,29.851,134.0,145.0,160.0,92.41379310344827,2.72e-17,70.5,0.4862068965517241,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,PerR,P71086,P136EA2F79_01993,46.528,144.0,145.0,160.0,99.3103448275862,9.59e-48,148.0,1.0206896551724138,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,PerR,P71086,P136EA2F79_03030,33.099,142.0,145.0,147.0,97.93103448275862,5.61e-23,85.1,0.5868965517241379,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,Spx,O31602,P136EA2F79_01140,67.176,131.0,131.0,132.0,100.0,1.67e-66,194.0,1.4809160305343512,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,Spx,O31602,P136EA2F79_03004,54.331,127.0,131.0,140.0,96.94656488549619,2.33e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,Spx,O31602,P136EA2F79_02071,46.825,126.0,131.0,134.0,96.18320610687023,4.29e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,Spx,O31602,P136EA2F79_02239,47.154,123.0,131.0,145.0,93.89312977099236,1.15e-38,124.0,0.9465648854961832,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,Spx,O31602,P136EA2F79_00890,42.857,126.0,131.0,133.0,96.18320610687023,4.45e-37,119.0,0.9083969465648855,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,Spx,O31602,P136EA2F79_02883,30.137,73.0,131.0,76.0,55.725190839694655,1.19e-06,40.4,0.3083969465648855,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,MgsR,P54503,P136EA2F79_01140,44.828,116.0,126.0,132.0,92.06349206349206,1.43e-37,120.0,0.9523809523809523,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,MgsR,P54503,P136EA2F79_02239,41.284,109.0,126.0,145.0,86.5079365079365,8.99e-31,103.0,0.8174603174603174,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,MgsR,P54503,P136EA2F79_00890,39.45,109.0,126.0,133.0,86.5079365079365,5.9e-29,99.0,0.7857142857142857,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,MgsR,P54503,P136EA2F79_03004,46.591,88.0,126.0,140.0,69.84126984126983,9.56e-26,91.3,0.7246031746031746,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,MgsR,P54503,P136EA2F79_02071,39.048,105.0,126.0,134.0,83.33333333333333,1.07e-24,88.2,0.7000000000000001,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,OhrR,O34777,P136EA2F79_00401,50.575,87.0,147.0,107.0,59.183673469387756,2.51e-28,97.4,0.6625850340136055,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,OhrR,O34777,P136EA2F79_00016,40.299,134.0,147.0,146.0,91.15646258503402,3.53e-28,98.2,0.6680272108843538,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,OhrR,O34777,P136EA2F79_00805,41.441,111.0,147.0,145.0,75.51020408163265,7.43e-25,89.7,0.610204081632653,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,OhrR,O34777,P136EA2F79_00910,30.928,97.0,147.0,145.0,65.98639455782313,1.32e-07,44.7,0.30408163265306126,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001296095.1,Rex,O05521,P136EA2F79_02908,59.223,206.0,215.0,225.0,95.81395348837209,2.52e-89,259.0,1.2046511627906977,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. plantarum,GCF_001296095.1,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,Fur,P54574,P10374EA45_01550,28.873,142.0,149.0,160.0,95.30201342281879,1.03e-18,74.3,0.49865771812080534,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,Fur,P54574,P10374EA45_02528,23.841,151.0,149.0,147.0,101.34228187919463,4.38e-09,48.9,0.32818791946308723,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,Zur,P54479,P10374EA45_02528,36.364,143.0,145.0,147.0,98.62068965517241,4.74e-35,115.0,0.7931034482758621,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,Zur,P54479,P10374EA45_01550,29.851,134.0,145.0,160.0,92.41379310344827,2.86e-17,70.5,0.4862068965517241,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,PerR,P71086,P10374EA45_01550,46.528,144.0,145.0,160.0,99.3103448275862,1.01e-47,148.0,1.0206896551724138,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,PerR,P71086,P10374EA45_02528,33.099,142.0,145.0,147.0,97.93103448275862,5.9e-23,85.1,0.5868965517241379,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,Spx,O31602,P10374EA45_00681,67.176,131.0,131.0,132.0,100.0,7.32e-66,192.0,1.465648854961832,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,Spx,O31602,P10374EA45_02501,54.331,127.0,131.0,140.0,96.94656488549619,2.45e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,Spx,O31602,P10374EA45_01634,46.825,126.0,131.0,134.0,96.18320610687023,4.51e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,Spx,O31602,P10374EA45_01778,47.154,123.0,131.0,145.0,93.89312977099236,1.21e-38,124.0,0.9465648854961832,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,Spx,O31602,P10374EA45_00434,42.276,123.0,131.0,130.0,93.89312977099236,7.81e-36,116.0,0.8854961832061069,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,Spx,O31602,P10374EA45_02375,30.137,73.0,131.0,76.0,55.725190839694655,1.25e-06,40.4,0.3083969465648855,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001302645.1,MgsR,P54503,P10374EA45_00681,45.69,116.0,126.0,132.0,92.06349206349206,4.25e-38,122.0,0.9682539682539683,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
