species,accession,is_focal,component,annotation_call,sequence_call,call,evidence,sequence_method
L. delbrueckii,GCF_021600585.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600585.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600585.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600585.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600585.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600585.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600585.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600605.1,False,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600605.1,False,catalase,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600605.1,False,fur,0,,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600605.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600605.1,False,spx,1,0.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600605.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600605.1,False,noxE,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600605.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600605.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600605.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600605.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600605.1,False,mntH,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600605.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600625.1,False,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600625.1,False,catalase,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600625.1,False,fur,0,,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600625.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600625.1,False,spx,1,0.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600625.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600625.1,False,noxE,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600625.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600625.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600625.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600625.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600625.1,False,mntH,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600625.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600645.1,False,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600645.1,False,catalase,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600645.1,False,fur,0,,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600645.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600645.1,False,spx,1,0.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600645.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600645.1,False,noxE,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600645.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600645.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600645.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600645.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600645.1,False,mntH,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600645.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,IAHAHI,True,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,IAHAHI,True,catalase,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,IAHAHI,True,fur,0,,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,IAHAHI,True,rex,1,0.0,,unresolved_exact_annotation_without_confident_orthology,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,IAHAHI,True,spx,1,0.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,IAHAHI,True,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,IAHAHI,True,noxE,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,IAHAHI,True,gshA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,gshB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,gshF,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,trxA,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,trxB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,IAHAHI,True,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,IAHAHI,True,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,IAHAHI,True,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,IAHAHI,True,mntH,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,mntB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,IAHAHI,True,nth,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,perR,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000687495.1,False,ohrR,1,1.0,1.0,resolved_OhrR_sequence_and_context,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000687495.1,False,catalase,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000687495.1,False,fur,0,,0.0,resolved_as_PerR,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000687495.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000687495.1,False,spx,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000687495.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000687495.1,False,noxE,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000687495.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000687495.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000687495.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000687495.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000687495.1,False,mntH,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,mntC,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000687495.1,False,nth,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,perR,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000731855.1,False,ohrR,1,1.0,1.0,resolved_OhrR_sequence_and_context,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000731855.1,False,catalase,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000731855.1,False,fur,0,,0.0,resolved_as_PerR,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000731855.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000731855.1,False,spx,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000731855.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000731855.1,False,noxE,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000731855.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000731855.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000731855.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000731855.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000731855.1,False,mntH,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,mntC,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000731855.1,False,nth,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,perR,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000743895.1,False,ohrR,1,1.0,1.0,resolved_OhrR_sequence_and_context,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000743895.1,False,catalase,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000743895.1,False,fur,0,,0.0,resolved_as_PerR,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000743895.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000743895.1,False,spx,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000743895.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000743895.1,False,noxE,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000743895.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000743895.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000743895.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000743895.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000743895.1,False,mntH,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,mntC,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000743895.1,False,nth,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,perR,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000764285.1,False,ohrR,1,1.0,1.0,resolved_OhrR_sequence_and_context,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000764285.1,False,catalase,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000764285.1,False,fur,0,,0.0,resolved_as_PerR,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000764285.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000764285.1,False,spx,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. plantarum,GCF_000764285.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000764285.1,False,noxE,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000764285.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000764285.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000764285.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000764285.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. plantarum,GCF_000764285.1,False,mntH,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,mntC,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000764285.1,False,nth,1,,1.0,annotation_only,no_sequence_query
L. plantarum,GCF_000931425.2,False,perR,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
